,Date,Ticker,Close,High,Low,Open,Volume
0,2019-01-02,META,134.93971252441406,136.75972972910066,127.85856463119185,128.2862264104255,28146200
1,2019-01-03,META,131.02120971679688,136.42157543312533,130.40458222241264,133.95511098219197,22717900
2,2019-01-04,META,137.19732666015625,137.24705688978864,133.02024535513934,133.27882130347805,29002100
3,2019-01-07,META,137.29676818847656,138.11228617496644,135.16844516327615,136.809436286131,20089300
4,2019-01-08,META,141.7523193359375,142.35899162987027,138.7786280631304,139.12672444550603,26263800
5,2019-01-09,META,143.4430694580078,143.9105063278946,140.49922786844027,142.17005441783758,22205900
6,2019-01-10,META,143.4132080078125,143.77124437055818,140.0715403473639,142.29932384617416,16125000
7,2019-01-11,META,143.01539611816406,144.56688195996443,141.79211153913428,142.36893356705824,12908000
8,2019-01-14,META,144.5967254638672,145.77029506340318,140.49920977934033,141.22522251919784,20520300
9,2019-01-15,META,148.13729858398438,149.85785513913842,145.1934573824346,145.21333733240022,24069000
10,2019-01-16,META,146.7349853515625,148.8334733733918,146.1979383776144,148.18702597458875,18025700
11,2019-01-17,META,147.49085998535156,148.18703766410272,145.700677971752,146.14821968126807,15787900
12,2019-01-18,META,149.22134399414062,151.59830305190593,147.7394834552137,148.93293297146423,31029600
13,2019-01-22,META,146.76483154296875,150.70321637708506,145.57136687756758,148.38592757002928,22378700
14,2019-01-23,META,143.5126953125,147.98814309661827,142.27945534879433,147.47097599241442,20098400
15,2019-01-24,META,145.03433227539062,145.64100463429529,141.74239454161773,143.85082265920485,20955500
16,2019-01-25,META,148.1969757080078,149.0125089607257,145.74045114994203,146.67532481016593,22237200
17,2019-01-28,META,146.66539001464844,148.14726588750355,145.41227016497243,147.242227297192,15508500
18,2019-01-29,META,143.40330505371094,147.2919758243939,142.64744188415443,147.28202067182343,17632100
19,2019-01-30,META,149.59930419921875,150.12641129650908,144.9050553823588,145.42222250300588,44613200
20,2019-01-31,META,165.78053283691406,170.74329741661026,164.09975113958043,164.69648357757524,77233600
