,Date,Ticker,Close,High,Low,Open,Volume
0,2019-01-02,AAPL,37.61784362792969,37.83937917416223,36.738854668728976,36.89607297447218,148158800
1,2019-01-03,AAPL,33.87083435058594,34.71170924937219,33.8255741979129,34.29722555279616,365248800
2,2019-01-04,AAPL,35.31675720214844,35.38583963670284,34.2543503413726,34.42824136270886,234428400
3,2019-01-07,AAPL,35.23815155029297,35.45254119796696,34.754588999265515,35.42157295630101,219111200
4,2019-01-08,AAPL,35.90989685058594,36.16478144522651,35.37869342403088,35.62642842655381,164101200
5,2019-01-09,AAPL,36.51971435546875,36.81032877594301,35.64310954502001,36.038532565619036,180396400
6,2019-01-10,AAPL,36.63644027709961,36.67693525525436,35.93610723599519,36.32676873470214,143122800
7,2019-01-11,AAPL,36.27674102783203,36.612615608918475,36.09093884143746,36.41728668965994,108092800
8,2019-01-14,AAPL,35.73123550415039,36.033760982487586,35.54543337031035,35.93371395924827,129756800
9,2019-01-15,AAPL,36.462547302246094,36.53877207041612,35.74315719727045,35.79556331559936,114843600
10,2019-01-16,AAPL,36.907989501953125,37.131905854686835,36.445864882016686,36.46492197956527,122278800
11,2019-01-17,AAPL,37.12714385986328,37.5559195046028,36.50780085804286,36.73171723000517,119284800
12,2019-01-18,AAPL,37.3558349609375,37.60833522881441,37.1557371857476,37.51781489324686,135004000
13,2019-01-22,AAPL,36.517333984375,37.334386728093314,36.35535044644679,37.258161960363196,121576000
14,2019-01-23,AAPL,36.66502380371094,36.955638241924085,36.13620104793098,36.719810699015575,92522400
15,2019-01-24,AAPL,36.374393463134766,36.79840379225082,36.14571561371677,36.71026791640939,101766000
16,2019-01-25,AAPL,37.579734802246094,37.667874332465686,36.76030141896033,37.0366202455851,134142000
17,2019-01-28,AAPL,37.231964111328125,37.23911007071621,36.603094241781356,37.11047553218914,104768400
18,2019-01-29,AAPL,36.846046447753906,37.66786773069152,36.71026964977012,37.2200351051799,166348800
19,2019-01-30,AAPL,39.363914489746094,39.5783004672499,38.16810802124798,38.88749797549803,244439200
20,2019-01-31,AAPL,39.64738845825195,40.25720110045901,39.19955570891924,39.56877928620291,162958400
21,2019-02-01,AAPL,39.66645431518555,40.252444803805425,39.525908630314966,39.77126656772461,130672400
22,2019-02-04,AAPL,40.79315948486328,40.890825731740975,39.84747251872463,39.87844075182466,125982000
23,2019-02-05,AAPL,41.49112319946289,41.70551286711894,41.0552051749136,41.176690108912695,144406400
24,2019-02-06,AAPL,41.50541305541992,41.82223051192853,41.17430368331649,41.60307569024123,112958400
25,2019-02-07,AAPL,40.71933364868164,41.43395865863458,40.576407192782746,41.06711578472044,126966800
26,2019-02-08,AAPL,40.76716613769531,40.82697360976504,40.29109734589125,40.427460134382265,95280000
27,2019-02-11,AAPL,40.53272247314453,40.95855507730513,40.48966284090692,40.920277415076946,83973600
28,2019-02-12,AAPL,40.88199234008789,40.90830777180337,40.59730821071804,40.693002348937135,89134000
29,2019-02-13,AAPL,40.7121467590332,41.26237631491163,40.64994829285385,41.00161657355029,89960800
30,2019-02-14,AAPL,40.86046600341797,40.970509708782465,40.52075999715096,40.599706299012496,87342800
31,2019-02-15,AAPL,40.769569396972656,41.07578345413308,40.609285761612085,40.96813070206816,98507200
32,2019-02-19,AAPL,40.89156723022461,41.01357682194491,40.54707922219934,40.59971009502795,75891200
33,2019-02-20,AAPL,41.154727935791016,41.46333661496224,40.90593039437642,40.953775654222376,104457600
34,2019-02-21,AAPL,40.922672271728516,41.23606290385882,40.74085883448169,41.09970373851349,68998800
35,2019-02-22,AAPL,41.379608154296875,41.38678476135967,40.999233378530235,41.04707864240207,75652800
36,2019-02-25,AAPL,41.681026458740234,42.07336336758773,41.61404237554862,41.66428226312171,87493600
37,2019-02-26,AAPL,41.70494842529297,41.937001717652244,41.427440868399195,41.55662705711392,68280800
38,2019-02-27,AAPL,41.834136962890625,41.86523802210766,41.3221850553775,41.43701805078238,111341600
39,2019-02-28,AAPL,41.422664642333984,41.84371169320655,41.367642775589275,41.70256689790694,112861600
40,2019-03-01,AAPL,41.85807418823242,41.90113383687863,41.36047534072413,41.69300490103494,103544800
41,2019-03-04,AAPL,42.06859588623047,42.52313141448319,41.6188423295964,42.030318211121184,109744800
42,2019-03-05,AAPL,41.992034912109375,42.10447328620926,41.75519593574502,42.090120072555585,78949600
43,2019-03-06,AAPL,41.75040817260742,41.98246149544059,41.611654375939004,41.78629120176347,83241600
44,2019-03-07,AAPL,41.26716995239258,41.73127667968283,41.1523405885388,41.59491384418924,99185600
45,2019-03-08,AAPL,41.36524963378906,41.40352730012009,40.549474665610056,40.745644967787186,95997600
46,2019-03-11,AAPL,42.79822540283203,42.85085627009745,41.94896222270755,41.98245426093479,128044000
47,2019-03-12,AAPL,43.27908706665039,43.70013042498477,42.91067093404369,43.06138695650634,129870400
48,2019-03-13,AAPL,43.47047805786133,43.85085282185103,43.281484343433554,43.59966063135158,124130000
49,2019-03-14,AAPL,43.95370864868164,44.04222619421503,43.673810102809064,43.99437729377165,94318000
50,2019-03-15,AAPL,44.52547836303711,44.814948216738216,43.95611354846151,44.22165894635413,156171600
51,2019-03-18,AAPL,44.980003356933594,45.06851724500386,44.4465180927503,44.448912727795424,104879200
52,2019-03-19,AAPL,44.623558044433594,45.21206527171253,44.47762764277541,45.058958264264525,126585600
53,2019-03-20,AAPL,45.01350021362305,45.33167642823351,44.19293973376268,44.55178459455299,124140800
54,2019-03-21,AAPL,46.671363830566406,46.96801024304123,45.40823015544598,45.458470044388214,204136800
55,2019-03-22,AAPL,45.70487976074219,47.293366381352534,45.640286656263825,46.73117457458719,169630800
56,2019-03-25,AAPL,45.152259826660156,45.92736248979767,44.64030790519113,45.81492412687306,175381200
57,2019-03-26,AAPL,44.685752868652344,46.1426657813242,44.157056816652506,45.85080500180008,199202000
58,2019-03-27,AAPL,45.08766555786133,45.396270563858714,44.6283445266499,45.15464964676555,119393600
59,2019-03-28,AAPL,45.14746856689453,45.3484208136936,44.862784392083164,45.202490423679315,83121600
60,2019-03-29,AAPL,45.44171142578125,45.47281247586612,45.1043964452481,45.4130050105386,94256000
61,2019-04-01,AAPL,45.75032424926758,45.855582331740166,45.06612663622492,45.84601474255478,111448000
62,2019-04-02,AAPL,46.41538619995117,46.52064793996285,45.704873105230924,45.714440695068994,91062800
63,2019-04-03,AAPL,46.73357009887695,47.00868306890755,46.207261312169265,46.23118576624114,93087200
64,2019-04-04,AAPL,46.814903259277344,46.97757785142085,46.2048662380215,46.599594142761774,76457200
65,2019-04-05,AAPL,47.128299713134766,47.152224168056726,46.87232191683512,46.99672251178258,74106400
66,2019-04-08,AAPL,47.86990737915039,47.901004785809306,46.97040056388295,46.98953939509702,103526800
67,2019-04-09,AAPL,47.726375579833984,48.5277973817945,47.66178247048245,47.92254589328701,143072800
68,2019-04-10,AAPL,47.994300842285156,48.02301091221339,47.41057930864462,47.5301942573297,86781200
69,2019-04-11,AAPL,47.59478759765625,48.08520961987092,47.47278166349611,48.0493265952234,83603200
70,2019-04-12,AAPL,47.575653076171875,47.879476097016486,46.93930426252386,47.654599387904355,111042800
71,2019-04-15,AAPL,47.661781311035156,47.8101063603956,47.36992048371341,47.506283305653916,70146400
72,2019-04-16,AAPL,47.66655731201172,48.17372352909881,47.50148809786507,47.71679719689231,102785600
73,2019-04-17,AAPL,48.59477615356445,48.65458363520854,47.51345586333893,47.73593794288261,115627200
74,2019-04-18,AAPL,48.7694091796875,48.838784246833725,48.44884197912725,48.592377733679044,96783200
75,2019-04-22,AAPL,48.9296875,49.027772627759255,48.40577347407819,48.52299743045083,77758000
76,2019-04-23,AAPL,49.63542938232422,49.7000224914173,48.7789857167515,48.905777299189424,93292000
77,2019-04-24,AAPL,49.558876037597656,49.87465766525172,49.53256059776321,49.60672129628957,70162400
78,2019-04-25,AAPL,49.1091194152832,49.70240861567944,49.07084175064887,49.47992653441548,74172800
79,2019-04-26,AAPL,48.874671936035156,49.042132144995094,48.35314882772133,49.01820769356134,74596400
80,2019-04-29,AAPL,48.948829650878906,49.27418245867232,48.769407227103684,48.89858976606408,88818800
81,2019-04-30,AAPL,48.00626754760742,48.65936420628047,47.63306945693711,48.57802690966953,186139600
82,2019-05-01,AAPL,50.3626823425293,51.508592020453015,50.054073710339814,50.209575344115216,259309200
83,2019-05-02,AAPL,50.034934997558594,50.87223969563154,49.79092311380709,50.200004222093234,127985200
84,2019-05-03,AAPL,50.656944274902344,50.678474095320155,50.2933137118437,50.45120636229332,83569600
85,2019-05-06,AAPL,49.87464904785156,49.9607719587603,48.68328515557956,48.87227517238446,129772400
86,2019-05-07,AAPL,48.53017807006836,49.62106583922841,48.04454166099368,49.252653396273296,155054800
87,2019-05-08,AAPL,48.53974914550781,49.12347073241289,48.26463619857152,48.300519226307955,105358000
88,2019-05-09,AAPL,48.018218994140625,48.24787762129338,47.04694632226639,47.941663684851,139634400
89,2019-05-10,AAPL,47.35301208496094,47.7540678155775,46.29394807282086,47.41064969242825,164834800
90,2019-05-13,AAPL,44.60088348388672,45.503850723802664,43.91165067654419,45.07878571600781,229722400
91,2019-05-14,AAPL,45.30692672729492,45.55668236546446,44.52643531944236,44.766586521858535,146118800
92,2019-05-15,AAPL,45.849666595458984,46.04899253088982,44.672927182991636,44.73296498290153,106178800
